Geo_FIPS,Geo_GEOID,Geo_NAME,Geo_QName,Geo_STUSAB,Geo_SUMLEV,Geo_GEOCOMP,Geo_FILEID,Geo_LOGRECNO,Geo_STATE,Geo_COUNTY,Geo_TRACT,SE_A03001B_001,SE_A03001B_002,SE_A03001B_003,SE_A03001B_004,SE_A03001B_005,SE_A03001B_006,SE_A03001B_007,SE_A03001B_008,SE_A03001B_009,SE_A03001B_010,SE_A14016_001,SE_B18002_001,SE_B18002_002,SE_B18002_003,SE_B13004_001,SE_B13004_002,SE_B13004_003,SE_B13004_004,SE_B13004_005
06037189400,14000US06037189400,Census Tract 1894,"Census Tract 1894, Los Angeles County, California",ca,140,0,ACSSF,4273,06,037,189400,664,557,40,0,19,0,0,48,514,43,88125,664,133,147,3232,264,111,375,2857
06037189500,14000US06037189500,Census Tract 1895,"Census Tract 1895, Los Angeles County, California",ca,140,0,ACSSF,4274,06,037,189500,2317,1868,78,0,87,0,136,148,1701,319,47128,2317,563,633,4151,856,398,1254,2897
06037189600,14000US06037189600,Census Tract 1896,"Census Tract 1896, Los Angeles County, California",ca,140,0,ACSSF,4275,06,037,189600,1361,956,42,41,51,0,128,143,893,299,59920,1361,401,372,3775,367,704,1071,2704
06037189701,14000US06037189701,Census Tract 1897.01,"Census Tract 1897.01, Los Angeles County, California",ca,140,0,ACSSF,4276,06,037,189701,653,465,16,0,63,0,52,57,421,111,48365,653,179,260,3200,268,429,697,2503
06037189702,14000US06037189702,Census Tract 1897.02,"Census Tract 1897.02, Los Angeles County, California",ca,140,0,ACSSF,4277,06,037,189702,540,392,58,0,56,0,25,9,369,48,62500,540,173,161,2090,287,107,394,1696
06037189800,14000US06037189800,Census Tract 1898,"Census Tract 1898, Los Angeles County, California",ca,140,0,ACSSF,4278,06,037,189800,1925,1448,88,0,96,0,153,140,1358,260,63592,1925,548,529,3910,511,747,1258,2652
06037189902,14000US06037189902,Census Tract 1899.02,"Census Tract 1899.02, Los Angeles County, California",ca,140,0,ACSSF,4279,06,037,189902,2916,2281,63,0,297,0,171,104,2079,401,55449,2916,641,941,5117,929,698,1627,3490
06037189903,14000US06037189903,Census Tract 1899.03,"Census Tract 1899.03, Los Angeles County, California",ca,140,0,ACSSF,4280,06,037,189903,1130,783,48,0,189,0,49,61,735,97,52500,1130,225,378,2009,361,194,555,1454
06037189904,14000US06037189904,Census Tract 1899.04,"Census Tract 1899.04, Los Angeles County, California",ca,140,0,ACSSF,4281,06,037,189904,1480,1127,100,0,95,0,125,33,1039,213,47981,1480,374,492,2396,389,509,898,1498
06037189905,14000US06037189905,Census Tract 1899.05,"Census Tract 1899.05, Los Angeles County, California",ca,140,0,ACSSF,4282,06,037,189905,1153,971,67,0,38,0,52,25,856,167,61140,1153,261,244,2377,278,406,684,1693
06037190100,14000US06037190100,Census Tract 1901,"Census Tract 1901, Los Angeles County, California",ca,140,0,ACSSF,4283,06,037,190100,2698,1862,200,20,229,0,149,238,1710,403,51823,2698,902,667,4603,838,1262,2100,2503
06037190201,14000US06037190201,Census Tract 1902.01,"Census Tract 1902.01, Los Angeles County, California",ca,140,0,ACSSF,4284,06,037,190201,1254,824,128,23,41,0,213,25,747,290,28824,1254,426,394,2086,733,463,1196,890
06037190202,14000US06037190202,Census Tract 1902.02,"Census Tract 1902.02, Los Angeles County, California",ca,140,0,ACSSF,4285,06,037,190202,2283,1406,224,0,176,0,316,161,1306,442,38792,2283,524,790,3328,838,697,1535,1793
06037190301,14000US06037190301,Census Tract 1903.01,"Census Tract 1903.01, Los Angeles County, California",ca,140,0,ACSSF,4286,06,037,190301,2740,1653,413,21,210,0,326,117,1470,518,46714,2740,743,754,5610,1045,1136,2181,3429
06037190401,14000US06037190401,Census Tract 1904.01,"Census Tract 1904.01, Los Angeles County, California",ca,140,0,ACSSF,4287,06,037,190401,1731,1105,26,0,216,26,191,167,963,367,44005,1731,464,494,2863,420,596,1016,1847
06037190402,14000US06037190402,Census Tract 1904.02,"Census Tract 1904.02, Los Angeles County, California",ca,140,0,ACSSF,4288,06,037,190402,1327,958,72,0,169,0,95,33,867,190,34526,1327,449,354,2404,573,637,1210,1194
06037190510,14000US06037190510,Census Tract 1905.10,"Census Tract 1905.10, Los Angeles County, California",ca,140,0,ACSSF,4289,06,037,190510,1737,810,164,0,343,0,387,33,685,532,41736,1737,376,583,4197,1167,930,2097,2100
06037190520,14000US06037190520,Census Tract 1905.20,"Census Tract 1905.20, Los Angeles County, California",ca,140,0,ACSSF,4290,06,037,190520,1510,776,90,12,191,0,418,23,635,565,33155,1510,439,442,3873,1150,930,2080,1793
06037190700,14000US06037190700,Census Tract 1907,"Census Tract 1907, Los Angeles County, California",ca,140,0,ACSSF,4291,06,037,190700,1492,1192,68,0,65,0,62,105,981,273,35400,1492,393,549,2841,833,440,1273,1568
06037190801,14000US06037190801,Census Tract 1908.01,"Census Tract 1908.01, Los Angeles County, California",ca,140,0,ACSSF,4292,06,037,190801,1229,741,68,8,111,0,278,23,642,392,25598,1229,446,304,2693,1090,774,1864,829
06037190802,14000US06037190802,Census Tract 1908.02,"Census Tract 1908.02, Los Angeles County, California",ca,140,0,ACSSF,4293,06,037,190802,1227,632,97,0,48,0,378,72,510,514,38808,1227,378,390,2835,685,848,1533,1302
06037190901,14000US06037190901,Census Tract 1909.01,"Census Tract 1909.01, Los Angeles County, California",ca,140,0,ACSSF,4294,06,037,190901,1394,532,32,0,78,0,687,65,269,977,31192,1394,487,401,4410,1222,1141,2363,2047
06037190902,14000US06037190902,Census Tract 1909.02,"Census Tract 1909.02, Los Angeles County, California",ca,140,0,ACSSF,4295,06,037,190902,1441,713,124,13,67,0,472,52,584,605,32435,1441,400,430,3789,1038,893,1931,1858
06037191000,14000US06037191000,Census Tract 1910,"Census Tract 1910, Los Angeles County, California",ca,140,0,ACSSF,4296,06,037,191000,2178,1233,435,0,156,31,270,53,1013,596,51108,2178,601,532,4621,792,935,1727,2894
06037191110,14000US06037191110,Census Tract 1911.10,"Census Tract 1911.10, Los Angeles County, California",ca,140,0,ACSSF,4297,06,037,191110,1021,634,40,0,144,0,168,35,575,244,36280,1021,258,316,3259,992,964,1956,1303
06037191120,14000US06037191120,Census Tract 1911.20,"Census Tract 1911.20, Los Angeles County, California",ca,140,0,ACSSF,4298,06,037,191120,1443,797,57,0,221,31,318,19,633,500,34678,1443,416,416,3893,752,1449,2201,1692
06037191201,14000US06037191201,Census Tract 1912.01,"Census Tract 1912.01, Los Angeles County, California",ca,140,0,ACSSF,4299,06,037,191201,1560,896,35,0,224,0,356,49,756,465,45435,1560,412,397,3889,825,1021,1846,2043
06037191203,14000US06037191203,Census Tract 1912.03,"Census Tract 1912.03, Los Angeles County, California",ca,140,0,ACSSF,4300,06,037,191203,1105,403,89,0,272,0,295,46,259,439,25063,1105,155,467,2466,743,718,1461,1005
06037191204,14000US06037191204,Census Tract 1912.04,"Census Tract 1912.04, Los Angeles County, California",ca,140,0,ACSSF,4301,06,037,191204,804,394,12,0,107,6,260,25,303,349,37593,804,245,209,2156,463,751,1214,942
06037191301,14000US06037191301,Census Tract 1913.01,"Census Tract 1913.01, Los Angeles County, California",ca,140,0,ACSSF,4302,06,037,191301,857,356,40,0,140,0,313,8,258,421,38906,857,177,236,2395,611,626,1237,1158
06037191302,14000US06037191302,Census Tract 1913.02,"Census Tract 1913.02, Los Angeles County, California",ca,140,0,ACSSF,4303,06,037,191302,786,363,21,0,199,0,193,10,279,294,40556,786,263,228,2073,581,502,1083,990
06037191410,14000US06037191410,Census Tract 1914.10,"Census Tract 1914.10, Los Angeles County, California",ca,140,0,ACSSF,4304,06,037,191410,1631,545,98,0,279,5,666,38,337,884,31165,1631,492,484,4826,1422,1644,3066,1760
06037191420,14000US06037191420,Census Tract 1914.20,"Census Tract 1914.20, Los Angeles County, California",ca,140,0,ACSSF,4305,06,037,191420,1105,362,10,0,192,0,489,52,260,629,61677,1105,307,244,3423,481,689,1170,2253
06037191500,14000US06037191500,Census Tract 1915,"Census Tract 1915, Los Angeles County, California",ca,140,0,ACSSF,4306,06,037,191500,1345,547,26,0,156,0,597,19,315,834,36885,1345,500,372,5743,1411,1388,2799,2944
06037191610,14000US06037191610,Census Tract 1916.10,"Census Tract 1916.10, Los Angeles County, California",ca,140,0,ACSSF,4307,06,037,191610,1264,387,97,0,85,0,633,62,260,801,43026,1264,255,435,4208,1111,1131,2242,1966
06037191620,14000US06037191620,Census Tract 1916.20,"Census Tract 1916.20, Los Angeles County, California",ca,140,0,ACSSF,4308,06,037,191620,1073,359,108,0,153,0,453,0,257,555,28170,1073,286,523,2646,769,1036,1805,841
06037191710,14000US06037191710,Census Tract 1917.10,"Census Tract 1917.10, Los Angeles County, California",ca,140,0,ACSSF,4309,06,037,191710,1050,505,92,0,57,0,385,11,344,547,26455,1050,220,348,2734,1037,456,1493,1241
06037191720,14000US06037191720,Census Tract 1917.20,"Census Tract 1917.20, Los Angeles County, California",ca,140,0,ACSSF,4310,06,037,191720,1175,462,93,10,57,0,529,24,252,766,27621,1175,166,536,3459,1276,1129,2405,1054
06037191810,14000US06037191810,Census Tract 1918.10,"Census Tract 1918.10, Los Angeles County, California",ca,140,0,ACSSF,4311,06,037,191810,1181,605,60,10,39,0,416,51,430,658,46484,1181,336,440,3417,837,1363,2200,1217
06037191820,14000US06037191820,Census Tract 1918.20,"Census Tract 1918.20, Los Angeles County, California",ca,140,0,ACSSF,4312,06,037,191820,1237,600,129,0,97,0,303,108,470,456,63287,1237,192,316,3087,331,509,840,2247
06037191901,14000US06037191901,Census Tract 1919.01,"Census Tract 1919.01, Los Angeles County, California",ca,140,0,ACSSF,4313,06,037,191901,1548,1090,82,14,118,0,154,90,965,350,51638,1548,419,444,2841,416,436,852,1989
06037191902,14000US06037191902,Census Tract 1919.02,"Census Tract 1919.02, Los Angeles County, California",ca,140,0,ACSSF,4314,06,037,191902,698,584,15,0,29,0,40,30,550,82,78571,698,125,219,2657,239,354,593,2064
06037192001,14000US06037192001,Census Tract 1920.01,"Census Tract 1920.01, Los Angeles County, California",ca,140,0,ACSSF,4315,06,037,192001,927,729,71,0,96,0,5,26,659,70,61602,927,280,205,2273,345,164,509,1764
06037192002,14000US06037192002,Census Tract 1920.02,"Census Tract 1920.02, Los Angeles County, California",ca,140,0,ACSSF,4316,06,037,192002,684,562,8,0,29,0,17,68,536,65,80000,684,168,158,2572,211,332,543,2029
06037192300,14000US06037192300,Census Tract 1923,"Census Tract 1923, Los Angeles County, California",ca,140,0,ACSSF,4317,06,037,192300,869,657,10,0,127,0,23,52,597,119,79375,869,172,192,2475,137,169,306,2169
06037192410,14000US06037192410,Census Tract 1924.10,"Census Tract 1924.10, Los Angeles County, California",ca,140,0,ACSSF,4318,06,037,192410,1042,502,141,0,213,8,126,52,481,175,51818,1042,221,293,3749,406,689,1095,2654
06037192420,14000US06037192420,Census Tract 1924.20,"Census Tract 1924.20, Los Angeles County, California",ca,140,0,ACSSF,4319,06,037,192420,1209,445,146,0,276,7,312,23,203,595,53665,1209,275,341,4076,308,1588,1896,2180
06037192510,14000US06037192510,Census Tract 1925.10,"Census Tract 1925.10, Los Angeles County, California",ca,140,0,ACSSF,4320,06,037,192510,991,344,18,0,304,0,311,14,154,532,40492,991,279,406,3869,850,1188,2038,1831
06037192520,14000US06037192520,Census Tract 1925.20,"Census Tract 1925.20, Los Angeles County, California",ca,140,0,ACSSF,4321,06,037,192520,1456,611,21,9,197,0,584,34,195,1027,42832,1456,439,381,5298,984,1925,2909,2389
06037192610,14000US06037192610,Census Tract 1926.10,"Census Tract 1926.10, Los Angeles County, California",ca,140,0,ACSSF,4322,06,037,192610,1332,556,82,0,176,11,482,25,294,776,33696,1332,482,360,4112,772,1885,2657,1455
06037192620,14000US06037192620,Census Tract 1926.20,"Census Tract 1926.20, Los Angeles County, California",ca,140,0,ACSSF,4323,06,037,192620,1109,389,60,0,234,0,415,11,93,728,36403,1109,473,259,3725,816,1659,2475,1250
06037192700,14000US06037192700,Census Tract 1927,"Census Tract 1927, Los Angeles County, California",ca,140,0,ACSSF,4324,06,037,192700,941,321,6,0,192,0,391,31,117,613,46047,941,225,324,3717,860,966,1826,1891
06037194101,14000US06037194101,Census Tract 1941.01,"Census Tract 1941.01, Los Angeles County, California",ca,140,0,ACSSF,4325,06,037,194101,1054,826,97,9,38,0,62,22,793,104,57350,1054,287,359,3343,223,615,838,2505
06037194102,14000US06037194102,Census Tract 1941.02,"Census Tract 1941.02, Los Angeles County, California",ca,140,0,ACSSF,4326,06,037,194102,330,283,37,0,10,0,0,0,273,10,71250,330,65,104,3365,293,301,594,2771
06037194200,14000US06037194200,Census Tract 1942,"Census Tract 1942, Los Angeles County, California",ca,140,0,ACSSF,4327,06,037,194200,324,282,0,8,0,0,17,17,271,28,158409,324,29,61,3489,126,226,352,3137
06037194300,14000US06037194300,Census Tract 1943,"Census Tract 1943, Los Angeles County, California",ca,140,0,ACSSF,4328,06,037,194300,367,339,0,0,0,0,0,28,332,7,108047,367,126,69,3303,102,93,195,3108
06037194401,14000US06037194401,Census Tract 1944.01,"Census Tract 1944.01, Los Angeles County, California",ca,140,0,ACSSF,4329,06,037,194401,989,771,63,0,56,0,48,51,695,167,78307,989,231,235,2347,201,240,441,1906
06037194402,14000US06037194402,Census Tract 1944.02,"Census Tract 1944.02, Los Angeles County, California",ca,140,0,ACSSF,4330,06,037,194402,1365,1078,0,15,192,0,53,27,1021,110,87844,1365,401,331,3694,448,437,885,2809
06037194500,14000US06037194500,Census Tract 1945,"Census Tract 1945, Los Angeles County, California",ca,140,0,ACSSF,4331,06,037,194500,458,328,50,0,0,0,22,58,315,35,83659,458,127,103,1917,114,126,240,1677
06037195100,14000US06037195100,Census Tract 1951,"Census Tract 1951, Los Angeles County, California",ca,140,0,ACSSF,4332,06,037,195100,773,592,0,0,126,0,0,55,528,107,99223,773,180,65,4801,172,270,442,4359
06037195201,14000US06037195201,Census Tract 1952.01,"Census Tract 1952.01, Los Angeles County, California",ca,140,0,ACSSF,4333,06,037,195201,1388,958,7,6,236,0,122,59,877,211,73125,1388,285,330,3106,277,403,680,2426
06037195202,14000US06037195202,Census Tract 1952.02,"Census Tract 1952.02, Los Angeles County, California",ca,140,0,ACSSF,4334,06,037,195202,705,586,12,0,34,0,20,53,520,97,95564,705,144,135,3291,203,333,536,2755
06037195300,14000US06037195300,Census Tract 1953,"Census Tract 1953, Los Angeles County, California",ca,140,0,ACSSF,4335,06,037,195300,1115,797,26,0,91,7,171,23,684,284,59044,1115,311,263,3222,290,695,985,2237
06037195400,14000US06037195400,Census Tract 1954,"Census Tract 1954, Los Angeles County, California",ca,140,0,ACSSF,4336,06,037,195400,1443,1109,50,0,64,0,147,73,1028,246,63516,1443,354,321,4465,315,588,903,3562
06037195500,14000US06037195500,Census Tract 1955,"Census Tract 1955, Los Angeles County, California",ca,140,0,ACSSF,4337,06,037,195500,1223,859,20,18,177,0,111,38,707,281,73809,1223,218,195,5553,346,266,612,4941
06037195600,14000US06037195600,Census Tract 1956,"Census Tract 1956, Los Angeles County, California",ca,140,0,ACSSF,4338,06,037,195600,871,493,10,0,68,0,235,65,341,449,46875,871,176,271,3138,712,447,1159,1979
06037195710,14000US06037195710,Census Tract 1957.10,"Census Tract 1957.10, Los Angeles County, California",ca,140,0,ACSSF,4339,06,037,195710,1174,615,41,0,103,0,386,29,276,745,40772,1174,284,323,4467,1640,935,2575,1892
06037195720,14000US06037195720,Census Tract 1957.20,"Census Tract 1957.20, Los Angeles County, California",ca,140,0,ACSSF,4340,06,037,195720,655,260,0,5,62,0,281,47,178,392,32305,655,164,198,2070,299,540,839,1231
06037195802,14000US06037195802,Census Tract 1958.02,"Census Tract 1958.02, Los Angeles County, California",ca,140,0,ACSSF,4341,06,037,195802,713,257,42,14,129,0,266,5,127,406,44438,713,161,225,2809,366,825,1191,1618
06037195803,14000US06037195803,Census Tract 1958.03,"Census Tract 1958.03, Los Angeles County, California",ca,140,0,ACSSF,4342,06,037,195803,890,470,78,21,102,0,186,33,366,316,57038,890,293,183,2724,383,705,1088,1636
06037195804,14000US06037195804,Census Tract 1958.04,"Census Tract 1958.04, Los Angeles County, California",ca,140,0,ACSSF,4343,06,037,195804,705,455,37,0,89,0,65,59,342,193,49432,705,149,118,2600,419,445,864,1736
06037195901,14000US06037195901,Census Tract 1959.01,"Census Tract 1959.01, Los Angeles County, California",ca,140,0,ACSSF,4344,06,037,195901,896,610,21,0,104,0,148,13,545,220,53023,896,276,221,2033,223,247,470,1563
06037195902,14000US06037195902,Census Tract 1959.02,"Census Tract 1959.02, Los Angeles County, California",ca,140,0,ACSSF,4345,06,037,195902,780,573,15,0,61,0,100,31,486,210,60776,780,194,203,1807,386,244,630,1177
06037195903,14000US06037195903,Census Tract 1959.03,"Census Tract 1959.03, Los Angeles County, California",ca,140,0,ACSSF,4346,06,037,195903,721,400,9,4,107,0,169,32,308,275,48060,721,159,200,2165,252,498,750,1415
06037197200,14000US06037197200,Census Tract 1972,"Census Tract 1972, Los Angeles County, California",ca,140,0,ACSSF,4347,06,037,197200,554,232,0,13,98,0,160,51,73,368,60958,554,173,123,3831,410,1096,1506,2325
06037197300,14000US06037197300,Census Tract 1973,"Census Tract 1973, Los Angeles County, California",ca,140,0,ACSSF,4348,06,037,197300,1428,917,41,0,273,0,151,46,762,314,79516,1428,248,226,4080,696,404,1100,2980
06037197410,14000US06037197410,Census Tract 1974.10,"Census Tract 1974.10, Los Angeles County, California",ca,140,0,ACSSF,4349,06,037,197410,864,613,53,0,160,0,29,9,400,262,78803,864,211,151,4552,458,468,926,3626
06037197420,14000US06037197420,Census Tract 1974.20,"Census Tract 1974.20, Los Angeles County, California",ca,140,0,ACSSF,4350,06,037,197420,905,502,42,0,56,0,254,51,340,430,50550,905,192,238,3422,513,974,1487,1935
06037197500,14000US06037197500,Census Tract 1975,"Census Tract 1975, Los Angeles County, California",ca,140,0,ACSSF,4351,06,037,197500,1136,633,63,30,224,0,160,26,481,373,62270,1136,316,209,3738,338,588,926,2812
06037197600,14000US06037197600,Census Tract 1976,"Census Tract 1976, Los Angeles County, California",ca,140,0,ACSSF,4352,06,037,197600,714,381,7,19,98,0,192,17,310,249,61625,714,202,135,2194,186,455,641,1553
06037197700,14000US06037197700,Census Tract 1977,"Census Tract 1977, Los Angeles County, California",ca,140,0,ACSSF,4353,06,037,197700,1694,728,36,35,617,0,171,107,529,388,43469,1694,347,556,5146,1235,1163,2398,2748
06037199000,14000US06037199000,Census Tract 1990,"Census Tract 1990, Los Angeles County, California",ca,140,0,ACSSF,4354,06,037,199000,1168,438,11,12,340,0,276,91,97,686,42328,1168,250,337,5453,1216,1762,2978,2475
06037199110,14000US06037199110,Census Tract 1991.10,"Census Tract 1991.10, Los Angeles County, California",ca,140,0,ACSSF,4355,06,037,199110,291,129,5,14,11,0,132,0,11,264,55060,291,52,72,2643,385,629,1014,1629
06037199120,14000US06037199120,Census Tract 1991.20,"Census Tract 1991.20, Los Angeles County, California",ca,140,0,ACSSF,4356,06,037,199120,871,428,7,0,102,0,317,17,45,717,28958,871,259,281,4083,1686,941,2627,1456
06037199201,14000US06037199201,Census Tract 1992.01,"Census Tract 1992.01, Los Angeles County, California",ca,140,0,ACSSF,4357,06,037,199201,927,303,0,0,254,0,356,14,31,642,32747,927,271,322,3650,667,1818,2485,1165
06037199202,14000US06037199202,Census Tract 1992.02,"Census Tract 1992.02, Los Angeles County, California",ca,140,0,ACSSF,4358,06,037,199202,463,210,21,7,38,0,182,5,40,359,41750,463,129,142,2986,570,639,1209,1777
06037199300,14000US06037199300,Census Tract 1993,"Census Tract 1993, Los Angeles County, California",ca,140,0,ACSSF,4359,06,037,199300,604,309,14,16,110,0,155,0,187,293,41250,604,126,200,3623,609,814,1423,2200
06037199400,14000US06037199400,Census Tract 1994,"Census Tract 1994, Los Angeles County, California",ca,140,0,ACSSF,4360,06,037,199400,846,284,51,8,136,0,329,38,34,612,45714,846,178,154,4380,670,1547,2217,2163
06037199700,14000US06037199700,Census Tract 1997,"Census Tract 1997, Los Angeles County, California",ca,140,0,ACSSF,4361,06,037,199700,847,402,22,0,104,0,310,9,239,468,34625,847,201,278,3119,795,945,1740,1379
06037199800,14000US06037199800,Census Tract 1998,"Census Tract 1998, Los Angeles County, California",ca,140,0,ACSSF,4362,06,037,199800,1112,341,0,19,385,0,358,9,20,746,27295,1112,263,454,5411,1415,1995,3410,2001
06037199900,14000US06037199900,Census Tract 1999,"Census Tract 1999, Los Angeles County, California",ca,140,0,ACSSF,4363,06,037,199900,644,215,15,11,75,0,328,0,40,514,34444,644,203,178,2799,564,1078,1642,1157
06037201110,14000US06037201110,Census Tract 2011.10,"Census Tract 2011.10, Los Angeles County, California",ca,140,0,ACSSF,4364,06,037,201110,281,121,21,0,38,0,101,0,48,189,29883,281,88,98,2214,312,628,940,1274
06037201120,14000US06037201120,Census Tract 2011.20,"Census Tract 2011.20, Los Angeles County, California",ca,140,0,ACSSF,4365,06,037,201120,842,223,69,0,63,0,467,20,31,672,40833,842,149,319,4035,734,1192,1926,2109
06037201200,14000US06037201200,Census Tract 2012,"Census Tract 2012, Los Angeles County, California",ca,140,0,ACSSF,4366,06,037,201200,426,140,0,22,44,0,214,6,29,347,40568,426,98,100,2720,457,753,1210,1510
06037201301,14000US06037201301,Census Tract 2013.01,"Census Tract 2013.01, Los Angeles County, California",ca,140,0,ACSSF,4367,06,037,201301,561,269,7,16,45,0,216,8,35,474,32131,561,111,140,4042,1092,1051,2143,1899
06037201302,14000US06037201302,Census Tract 2013.02,"Census Tract 2013.02, Los Angeles County, California",ca,140,0,ACSSF,4368,06,037,201302,712,281,11,9,319,0,63,29,232,171,73889,712,113,217,4260,684,860,1544,2716
06037201401,14000US06037201401,Census Tract 2014.01,"Census Tract 2014.01, Los Angeles County, California",ca,140,0,ACSSF,4369,06,037,201401,732,292,21,46,16,0,347,10,49,613,35357,732,229,251,4773,1133,1604,2737,2036
06037201402,14000US06037201402,Census Tract 2014.02,"Census Tract 2014.02, Los Angeles County, California",ca,140,0,ACSSF,4370,06,037,201402,432,128,23,0,8,0,253,20,27,385,45671,432,136,71,5132,849,1661,2510,2622
06037201501,14000US06037201501,Census Tract 2015.01,"Census Tract 2015.01, Los Angeles County, California",ca,140,0,ACSSF,4371,06,037,201501,892,295,12,0,66,0,500,19,48,766,35350,892,259,315,5345,1300,1161,2461,2884
06037201503,14000US06037201503,Census Tract 2015.03,"Census Tract 2015.03, Los Angeles County, California",ca,140,0,ACSSF,4372,06,037,201503,744,242,23,12,62,0,377,28,37,626,35100,744,222,268,3446,927,1088,2015,1431
06037201504,14000US06037201504,Census Tract 2015.04,"Census Tract 2015.04, Los Angeles County, California",ca,140,0,ACSSF,4373,06,037,201504,299,120,18,0,8,0,153,0,29,244,39453,299,85,89,2218,567,605,1172,1046
06037201601,14000US06037201601,Census Tract 2016.01,"Census Tract 2016.01, Los Angeles County, California",ca,140,0,ACSSF,4374,06,037,201601,278,48,4,0,32,0,190,4,13,229,39352,278,136,35,2282,176,755,931,1351
06037201602,14000US06037201602,Census Tract 2016.02,"Census Tract 2016.02, Los Angeles County, California",ca,140,0,ACSSF,4375,06,037,201602,309,104,0,0,46,0,153,6,0,279,41950,309,54,73,2762,389,583,972,1790
06037201700,14000US06037201700,Census Tract 2017,"Census Tract 2017, Los Angeles County, California",ca,140,0,ACSSF,4376,06,037,201700,609,293,35,0,36,0,206,39,86,405,43992,609,146,171,4613,1035,1071,2106,2507
06037203100,14000US06037203100,Census Tract 2031,"Census Tract 2031, Los Angeles County, California",ca,140,0,ACSSF,4377,06,037,203100,1050,690,35,9,22,0,270,24,17,966,27254,1050,242,282,4405,1334,1637,2971,1434
06037203200,14000US06037203200,Census Tract 2032,"Census Tract 2032, Los Angeles County, California",ca,140,0,ACSSF,4378,06,037,203200,847,550,33,0,11,0,235,18,22,763,36223,847,238,248,5152,1368,1591,2959,2193
06037203300,14000US06037203300,Census Tract 2033,"Census Tract 2033, Los Angeles County, California",ca,140,0,ACSSF,4379,06,037,203300,353,165,9,0,75,0,87,17,5,253,32292,353,131,113,1291,584,359,943,348
06037203500,14000US06037203500,Census Tract 2035,"Census Tract 2035, Los Angeles County, California",ca,140,0,ACSSF,4380,06,037,203500,748,452,0,0,152,0,124,20,55,541,33036,748,188,253,2978,923,915,1838,1140
06037203600,14000US06037203600,Census Tract 2036,"Census Tract 2036, Los Angeles County, California",ca,140,0,ACSSF,4381,06,037,203600,971,639,18,26,23,0,265,0,0,919,49309,971,337,255,5229,1194,1596,2790,2439
06037203710,14000US06037203710,Census Tract 2037.10,"Census Tract 2037.10, Los Angeles County, California",ca,140,0,ACSSF,4382,06,037,203710,611,472,19,0,11,0,109,0,29,557,39883,611,189,152,3155,846,929,1775,1380
06037203720,14000US06037203720,Census Tract 2037.20,"Census Tract 2037.20, Los Angeles County, California",ca,140,0,ACSSF,4383,06,037,203720,849,555,0,0,15,22,246,11,8,826,29191,849,316,299,4237,1568,1692,3260,977
06037203800,14000US06037203800,Census Tract 2038,"Census Tract 2038, Los Angeles County, California",ca,140,0,ACSSF,4384,06,037,203800,602,372,9,0,6,0,194,21,0,587,,602,194,248,4941,1418,1438,2856,2085
06037203900,14000US06037203900,Census Tract 2039,"Census Tract 2039, Los Angeles County, California",ca,140,0,ACSSF,4385,06,037,203900,430,259,0,8,0,0,154,9,15,415,37500,430,85,152,3153,734,955,1689,1464
06037204110,14000US06037204110,Census Tract 2041.10,"Census Tract 2041.10, Los Angeles County, California",ca,140,0,ACSSF,4386,06,037,204110,538,293,0,0,6,0,239,0,4,528,33409,538,140,169,3299,646,696,1342,1957
06037204120,14000US06037204120,Census Tract 2041.20,"Census Tract 2041.20, Los Angeles County, California",ca,140,0,ACSSF,4387,06,037,204120,444,280,0,0,0,0,144,20,5,433,46731,444,72,107,2960,586,1258,1844,1116
06037204200,14000US06037204200,Census Tract 2042,"Census Tract 2042, Los Angeles County, California",ca,140,0,ACSSF,4388,06,037,204200,830,599,12,0,49,0,162,8,0,769,30122,830,189,299,3680,1272,920,2192,1488
06037204300,14000US06037204300,Census Tract 2043,"Census Tract 2043, Los Angeles County, California",ca,140,0,ACSSF,4389,06,037,204300,954,616,11,8,32,0,249,38,40,870,31250,954,332,269,4895,1423,2286,3709,1186
06037204410,14000US06037204410,Census Tract 2044.10,"Census Tract 2044.10, Los Angeles County, California",ca,140,0,ACSSF,4390,06,037,204410,552,340,5,0,25,0,182,0,21,501,41212,552,96,168,2283,892,431,1323,960
06037204420,14000US06037204420,Census Tract 2044.20,"Census Tract 2044.20, Los Angeles County, California",ca,140,0,ACSSF,4391,06,037,204420,859,536,43,0,24,0,228,28,22,779,26317,859,241,279,3082,1230,935,2165,917
06037204600,14000US06037204600,Census Tract 2046,"Census Tract 2046, Los Angeles County, California",ca,140,0,ACSSF,4392,06,037,204600,931,631,61,38,17,0,158,26,39,814,27542,931,251,297,4121,1068,1773,2841,1280
06037204700,14000US06037204700,Census Tract 2047,"Census Tract 2047, Los Angeles County, California",ca,140,0,ACSSF,4393,06,037,204700,656,387,10,0,8,0,221,30,37,601,36985,656,161,230,5616,1108,1048,2156,3460
06037204810,14000US06037204810,Census Tract 2048.10,"Census Tract 2048.10, Los Angeles County, California",ca,140,0,ACSSF,4394,06,037,204810,788,569,23,0,11,0,149,36,0,739,39805,788,200,257,5462,1096,1907,3003,2459
06037204820,14000US06037204820,Census Tract 2048.20,"Census Tract 2048.20, Los Angeles County, California",ca,140,0,ACSSF,4395,06,037,204820,277,198,9,0,0,0,70,0,8,260,42604,277,76,94,2146,423,803,1226,920
